timestamp,Clg Vlv Cmd (%),OA Damper Cmd (%),Prht Vlv Cmd (%),RA_EA Damper Cmd (%),RF Spd Cmd (%),SF Spd Cmd (%),SA Static Press (inH₂O),Eff SAT Sp (°F),MAT (°F),OAT (°F),RAT (°F),SAT (°F),Econ Ena,EF Ena,Occupancy,RF Cmd,RF Sts,SF Cmd,Schedule,SF Sts
2025-01-02 00:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,86.44999694824219,38.33420181274414,61.68199920654297,64.18399810791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 00:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,85.83799743652344,38.97919845581055,61.61000061035156,64.50800323486328,,,,,,,,
2025-01-02 00:30:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,85.38800048828125,38.26139831542969,61.30400085449219,65.02999877929688,,,,,,,,
2025-01-02 00:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,85.38800048828125,37.66960144042969,61.30400085449219,65.06600189208984,,,,,,,,
2025-01-02 01:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,85.71199798583984,37.2150993347168,60.96200180053711,65.19200134277344,,,,,,,,
2025-01-02 01:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,85.89199829101562,37.2150993347168,60.96200180053711,65.35399627685547,,,,,,,,
2025-01-02 01:30:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,86.2699966430664,37.59439849853516,61.80799865722656,65.53399658203125,,,,,,,,
2025-01-02 01:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,86.0719985961914,36.98830032348633,61.39400100708008,65.69599914550781,,,,,,,,
2025-01-02 02:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0262499991804361,70.0,86.44999694824219,37.13840103149414,61.26800155639648,65.69599914550781,,,,,,,,
2025-01-02 02:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0262499991804361,70.0,86.0719985961914,36.92660140991211,61.30400085449219,65.8759994506836,,,,,,,,
